item_order,word_position,word,word_with_punct,cs_point,type,sentence_type,sentence,surprisal_nats,surprisal_bits,n_subword_tokens,surprisal
12,7,dir,dir,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",9.247153282165527,13.340822182520307,2,13.340822182520307
12,8,schenken,schenken,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",11.459358215332031,16.532359269029723,3,16.532359269029723
12,9,können,können.,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",11.393491744995117,16.437334038913797,3,16.437334038913797
12,10,Ich,Ich,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",13.328131675720215,19.228429472876666,2,19.228429472876666
12,11,war,war,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",10.413653373718262,15.02372607979996,2,15.02372607979996
12,12,ja,ja,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",8.220900535583496,11.860252434327734,2,11.860252434327734
12,13,nicht,nicht,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",7.005914688110352,10.107398377427954,2,10.107398377427954
12,14,da,"da,",0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",9.840176582336426,14.19637395680847,3,14.19637395680847
12,15,als,als,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",7.760495185852051,11.196027919471428,2,11.196027919471428
12,16,wir,wir,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",10.337797164916992,14.91428870354173,2,14.91428870354173
12,17,abfuhren,abfuhren.,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",23.62813949584961,34.08819967609489,5,34.08819967609489
12,18,Şey,Şey,1,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",23.62014389038086,34.076664455736214,3,34.076664455736214
12,19,geçenlerde,geçenlerde,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",26.530067443847656,38.27479673568875,3,38.27479673568875
12,20,resimlere,resimlere,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",10.022841453552246,14.459903660656156,3,14.459903660656156
12,21,bakıyorum,bakıyorum,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",10.375284194946289,14.968371055862653,3,14.968371055862653
12,22,işte,işte,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",16.097230911254883,23.22339520771195,2,23.22339520771195
12,23,falan,"falan,",0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",16.931140899658203,24.426473012529193,3,24.426473012529193
12,24,benim,benim,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",13.82730484008789,19.94858412165476,2,19.94858412165476
12,25,oda,oda,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",12.61294174194336,18.19662850212309,2,18.19662850212309
12,26,da,da,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",6.904152870178223,9.960587107345425,2,9.960587107345425
12,27,böyle,"böyle,",0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",14.480546951293945,20.891013275991572,3,20.891013275991572
12,28,ich,ich,1,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",13.96916675567627,20.153247603765124,2,20.153247603765124
12,29,hab,hab,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",9.914314270019531,14.30333203117186,2,14.30333203117186
12,30,noch,noch,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",9.54764175415039,13.774335410897173,2,13.774335410897173
12,31,Bilder,Bilder,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",6.138676166534424,8.856237663082487,2,8.856237663082487
12,32,von,von,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",4.484050273895264,6.4691170932454956,2,6.4691170932454956
12,33,meinem,meinem,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",3.61134672164917,5.210072006253873,2,5.210072006253873
12,34,Zimmer,"Zimmer,",0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",18.3789119720459,26.515165159005416,3,26.515165159005416
12,35,duruyorlar,duruyorlar,1,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",29.33216094970703,42.31736314069924,3,42.31736314069924
12,36,orda,orda,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",20.852783203125,30.08420691588111,3,30.08420691588111
12,37,yatakta,yatakta.,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",21.260501861572266,30.672420602500882,4,30.672420602500882
12,38,Anneme,Anneme,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",17.36284637451172,25.049292360224975,3,25.049292360224975
12,39,sordum,sordum.,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",11.167046546936035,16.110642674640843,4,16.110642674640843
12,40,Anne,"Anne,",0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",11.314586639404297,16.323498034377103,3,16.323498034377103
12,41,wo,wo,1,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",8.782282829284668,12.670155885493285,2,12.670155885493285
12,42,sind,sind,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",4.313499927520752,6.223064954309092,2,6.223064954309092
12,43,die,die,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",9.373199462890625,13.5226683823754,2,13.5226683823754
12,44,überhaupt,"überhaupt,",0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",15.261926651000977,22.018305893810215,3,22.018305893810215
12,45,sind,sind,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",7.6075310707092285,10.975347349120911,2,10.975347349120911
12,46,die,die,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",5.757707595825195,8.306616195385725,2,8.306616195385725
12,47,überhaupt,überhaupt,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",9.175780296325684,13.237852729795728,2,13.237852729795728
12,48,mal,mal,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",9.209457397460938,13.286438516595075,2,13.286438516595075
12,49,hierher,hierher,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",10.343647956848145,14.922729612046076,3,14.922729612046076
12,50,gekommen,gekommen?,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",4.264949321746826,6.153021236126895,3,6.153021236126895
13,1,Buraya,Buraya,0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",16.397340774536133,23.656362219189674,3,23.656362219189674
13,2,bir,bir,0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",14.578423500061035,21.03221928751718,2,21.03221928751718
13,3,geldim,"geldim,",0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",19.652605056762695,28.352715855940907,4,28.352715855940907
13,4,herkes,herkes,0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",25.946056365966797,37.43224684980582,2,37.43224684980582
13,5,Spielautomat,Spielautomat,1,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",34.508522033691406,49.78527360641412,3,49.78527360641412
13,6,oynuyor,"oynuyor,",1,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",16.027206420898438,23.12237122273393,5,23.12237122273393
13,7,ben,ben,0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",4.664693832397461,6.729730659265151,2,6.729730659265151
13,8,de,de,0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",6.343196392059326,9.151297978208754,2,9.151297978208754
13,9,böyle,böyle:,0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",22.25010871887207,32.10012150795703,3,32.10012150795703
13,10,Die,Die,1,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",21.019649505615234,30.324944102975252,2,30.324944102975252
13,11,gewinnen,gewinnen,0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",20.244659423828125,29.206869755242856,2,29.206869755242856
13,12,andauernd,"andauernd,",0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",29.49810791015625,42.55677399758993,5,42.55677399758993
13,13,ne,"ne,",0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",23.10668182373047,33.335895278495094,3,33.335895278495094
13,14,meint,meint,0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",18.485092163085938,26.668350794059524,3,26.668350794059524
13,15,ich,ich,0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",11.207743644714355,16.1693561757842,2,16.1693561757842
13,16,ja,"ja,",0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",15.500301361083984,22.362207905920314,3,22.362207905920314
13,17,Wenn,Wenn,0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",11.57960033416748,16.705831977579606,2,16.705831977579606
13,18,die,die,0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",7.640149116516113,11.022405242049992,2,11.022405242049992
13,19,gewinnen,"gewinnen,",0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",11.454262733459473,16.525008042601243,3,16.525008042601243
13,20,ich,ich,0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",8.293291091918945,11.964689930960079,2,11.964689930960079
13,21,auch,"auch,",0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",15.390077590942383,22.203188619348943,3,22.203188619348943
13,22,attım,attım,1,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",30.76327896118164,44.38202999878054,3,44.38202999878054
13,23,böyle,böyle.,0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",18.456344604492188,26.626876833838658,3,26.626876833838658
13,24,Nix,Nix!,1,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",21.9276065826416,31.634849275341228,4,31.634849275341228
14,1,İşte,"İşte,",0,TR-DE,Multilingual,"İşte, dört senem de o kampta geçti benim, Lehrerausbildung yapıyorum ya, da hab ich Kinder kennengelernt, yani wie frech sie sein können!",22.060192108154297,31.82612975549205,3,31.82612975549205
14,2,dört,dört,0,TR-DE,Multilingual,"İşte, dört senem de o kampta geçti benim, Lehrerausbildung yapıyorum ya, da hab ich Kinder kennengelernt, yani wie frech sie sein können!",14.484331130981445,20.896472693260563,2,20.896472693260563
14,3,senem,senem,0,TR-DE,Multilingual,"İşte, dört senem de o kampta geçti benim, Lehrerausbildung yapıyorum ya, da hab ich Kinder kennengelernt, yani wie frech sie sein können!",15.857775688171387,22.87793434485443,3,22.87793434485443
14,4,de,de,0,TR-DE,Multilingual,"İşte, dört senem de o kampta geçti benim, Lehrerausbildung yapıyorum ya, da hab ich Kinder kennengelernt, yani wie frech sie sein können!",8.508037567138672,12.274503605807963,2,12.274503605807963
14,5,o,o,0,TR-DE,Multilingual,"İşte, dört senem de o kampta geçti benim, Lehrerausbildung yapıyorum ya, da hab ich Kinder kennengelernt, yani wie frech sie sein können!",15.305879592895508,22.081716585113934,2,22.081716585113934
14,6,kampta,kampta,0,TR-DE,Multilingual,"İşte, dört senem de o kampta geçti benim, Lehrerausbildung yapıyorum ya, da hab ich Kinder kennengelernt, yani wie frech sie sein können!",17.72572135925293,25.572810301173778,3,25.572810301173778
14,7,geçti,geçti,0,TR-DE,Multilingual,"İşte, dört senem de o kampta geçti benim, Lehrerausbildung yapıyorum ya, da hab ich Kinder kennengelernt, yani wie frech sie sein können!",12.895339965820312,18.60404301926622,2,18.60404301926622
14,8,benim,"benim,",0,TR-DE,Multilingual,"İşte, dört senem de o kampta geçti benim, Lehrerausbildung yapıyorum ya, da hab ich Kinder kennengelernt, yani wie frech sie sein können!",27.9036865234375,40.256510169883484,3,40.256510169883484
14,9,Lehrerausbildung,Lehrerausbildung,1,TR-DE,Multilingual,"İşte, dört senem de o kampta geçti benim, Lehrerausbildung yapıyorum ya, da hab ich Kinder kennengelernt, yani wie frech sie sein können!",36.42426300048828,52.5491035988398,4,52.5491035988398
14,10,yapıyorum,yapıyorum,1,TR-DE,Multilingual,"İşte, dört senem de o kampta geçti benim, Lehrerausbildung yapıyorum ya, da hab ich Kinder kennengelernt, yani wie frech sie sein können!",15.033164978027344,21.68827256266569,3,21.68827256266569
