item_order,word_position,word,word_with_punct,cs_point,type,sentence_type,sentence,surprisal_nats,surprisal_bits,n_subword_tokens,surprisal
12,31,Bilder,Bilder,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",5.852323532104492,8.443118137444934,2,8.443118137444934
12,32,von,von,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",6.132161617279053,8.846839155178134,2,8.846839155178134
12,33,meinem,meinem,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",5.274211406707764,7.609078641057295,2,7.609078641057295
12,34,Zimmer,"Zimmer,",0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",16.23318862915039,23.41954073309038,3,23.41954073309038
12,35,duruyorlar,duruyorlar,1,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",25.8331298828125,37.26932837257409,3,37.26932837257409
12,36,orda,orda,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",19.145017623901367,27.62042198373431,3,27.62042198373431
12,37,yatakta,yatakta.,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",21.188289642333984,30.568240391914227,4,30.568240391914227
12,38,Anneme,Anneme,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",18.365434646606445,26.49572148842947,3,26.49572148842947
12,39,sordum,sordum.,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",12.31222152709961,17.762780939472947,4,17.762780939472947
12,40,Anne,"Anne,",0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",11.313244819641113,16.32156219765899,3,16.32156219765899
12,41,wo,wo,1,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",7.595545768737793,10.958056213403163,2,10.958056213403163
12,42,sind,sind,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",3.190492868423462,4.6029082392661325,2,4.6029082392661325
12,43,die,die,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",9.709661483764648,14.008080471337832,2,14.008080471337832
12,44,überhaupt,"überhaupt,",0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",16.654685974121094,24.027632862427478,3,24.027632862427478
12,45,sind,sind,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",6.917527198791504,9.979882184911025,2,9.979882184911025
12,46,die,die,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",5.5401811599731445,7.992791885119721,2,7.992791885119721
12,47,überhaupt,überhaupt,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",10.673542022705078,15.398666144876572,2,15.398666144876572
12,48,mal,mal,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",10.479124069213867,15.118180327515022,2,15.118180327515022
12,49,hierher,hierher,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",8.461271286010742,12.20703412394388,3,12.20703412394388
12,50,gekommen,gekommen?,0,TR-DE,Multilingual,"İşte Türkiye’de resimlere bakıyordum, hätte ich dir schenken können. Ich war ja nicht da, als wir abfuhren. Şey geçenlerde resimlere bakıyorum işte falan, benim oda da böyle, ich hab noch Bilder von meinem Zimmer, duruyorlar orda yatakta. Anneme sordum. Anne, wo sind die überhaupt, sind die überhaupt mal hierher gekommen?",3.722954273223877,5.371087667436463,3,5.371087667436463
13,1,Buraya,Buraya,0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",16.47643280029297,23.770467892522923,3,23.770467892522923
13,2,bir,bir,0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",12.80359935760498,18.471689298745822,2,18.471689298745822
13,3,geldim,"geldim,",0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",17.944931030273438,25.889063006469964,4,25.889063006469964
13,4,herkes,herkes,0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",23.74840545654297,34.261706781174944,2,34.261706781174944
13,5,Spielautomat,Spielautomat,1,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",31.329965591430664,45.19958598997888,3,45.19958598997888
13,6,oynuyor,"oynuyor,",1,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",15.972587585449219,23.04357289969221,5,23.04357289969221
13,7,ben,ben,0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",4.591057300567627,6.623495599965986,2,6.623495599965986
13,8,de,de,0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",7.214442253112793,10.408240061345627,2,10.408240061345627
13,9,böyle,böyle:,0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",22.434064865112305,32.36551412787885,3,32.36551412787885
13,10,Die,Die,1,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",19.432817459106445,28.035629378753335,2,28.035629378753335
13,11,gewinnen,gewinnen,0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",19.808025360107422,28.5769399568298,2,28.5769399568298
13,12,andauernd,"andauernd,",0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",24.96340560913086,36.01458147599283,5,36.01458147599283
13,13,ne,"ne,",0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",21.557941436767578,31.10153520259928,3,31.10153520259928
13,14,meint,meint,0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",17.689693450927734,25.520833016499417,3,25.520833016499417
13,15,ich,ich,0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",13.380821228027344,19.30444442869682,2,19.30444442869682
13,16,ja,"ja,",0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",16.189800262451172,23.356944551621144,3,23.356944551621144
13,17,Wenn,Wenn,0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",11.078685760498047,15.983165006237707,2,15.983165006237707
13,18,die,die,0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",10.725645065307617,15.473834946054481,2,15.473834946054481
13,19,gewinnen,"gewinnen,",0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",13.796138763427734,19.90362097741319,3,19.90362097741319
13,20,ich,ich,0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",9.046390533447266,13.051182760549235,2,13.051182760549235
13,21,auch,"auch,",0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",15.453012466430664,22.29398445211485,3,22.29398445211485
13,22,attım,attım,1,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",24.10993766784668,34.78328750954442,3,34.78328750954442
13,23,böyle,böyle.,0,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",18.806072235107422,27.1314271521891,3,27.1314271521891
13,24,Nix,Nix!,1,TR-DE,Multilingual,"Buraya bir geldim, herkes Spielautomat oynuyor, ben de böyle: Die gewinnen andauernd, ne, meint ich ja, Wenn die gewinnen, ich auch, attım böyle. Nix!",25.64501190185547,36.99793149434533,4,36.99793149434533
14,1,İşte,"İşte,",0,TR-DE,Multilingual,"İşte, dört senem de o kampta geçti benim, Lehrerausbildung yapıyorum ya, da hab ich Kinder kennengelernt, yani wie frech sie sein können!",22.715654373168945,32.77176191471853,3,32.77176191471853
14,2,dört,dört,0,TR-DE,Multilingual,"İşte, dört senem de o kampta geçti benim, Lehrerausbildung yapıyorum ya, da hab ich Kinder kennengelernt, yani wie frech sie sein können!",14.541370391845703,20.9787629520454,2,20.9787629520454
14,3,senem,senem,0,TR-DE,Multilingual,"İşte, dört senem de o kampta geçti benim, Lehrerausbildung yapıyorum ya, da hab ich Kinder kennengelernt, yani wie frech sie sein können!",14.800439834594727,21.352521152345282,3,21.352521152345282
14,4,de,de,0,TR-DE,Multilingual,"İşte, dört senem de o kampta geçti benim, Lehrerausbildung yapıyorum ya, da hab ich Kinder kennengelernt, yani wie frech sie sein können!",8.61533260345459,12.429297622612939,2,12.429297622612939
14,5,o,o,0,TR-DE,Multilingual,"İşte, dört senem de o kampta geçti benim, Lehrerausbildung yapıyorum ya, da hab ich Kinder kennengelernt, yani wie frech sie sein können!",12.243867874145508,17.66416746332942,2,17.66416746332942
14,6,kampta,kampta,0,TR-DE,Multilingual,"İşte, dört senem de o kampta geçti benim, Lehrerausbildung yapıyorum ya, da hab ich Kinder kennengelernt, yani wie frech sie sein können!",11.819958686828613,17.052595781000065,3,17.052595781000065
14,7,geçti,geçti,0,TR-DE,Multilingual,"İşte, dört senem de o kampta geçti benim, Lehrerausbildung yapıyorum ya, da hab ich Kinder kennengelernt, yani wie frech sie sein können!",9.904467582702637,14.289126264210594,2,14.289126264210594
14,8,benim,"benim,",0,TR-DE,Multilingual,"İşte, dört senem de o kampta geçti benim, Lehrerausbildung yapıyorum ya, da hab ich Kinder kennengelernt, yani wie frech sie sein können!",27.979841232299805,40.36637819069947,3,40.36637819069947
14,9,Lehrerausbildung,Lehrerausbildung,1,TR-DE,Multilingual,"İşte, dört senem de o kampta geçti benim, Lehrerausbildung yapıyorum ya, da hab ich Kinder kennengelernt, yani wie frech sie sein können!",35.709022521972656,51.51722970744226,4,51.51722970744226
14,10,yapıyorum,yapıyorum,1,TR-DE,Multilingual,"İşte, dört senem de o kampta geçti benim, Lehrerausbildung yapıyorum ya, da hab ich Kinder kennengelernt, yani wie frech sie sein können!",15.931791305541992,22.984716308983337,3,22.984716308983337
14,11,ya,"ya,",0,TR-DE,Multilingual,"İşte, dört senem de o kampta geçti benim, Lehrerausbildung yapıyorum ya, da hab ich Kinder kennengelernt, yani wie frech sie sein können!",14.895795822143555,21.490090762701048,3,21.490090762701048
14,12,da,da,1,TR-DE,Multilingual,"İşte, dört senem de o kampta geçti benim, Lehrerausbildung yapıyorum ya, da hab ich Kinder kennengelernt, yani wie frech sie sein können!",17.404830932617188,25.10986327399765,2,25.10986327399765
14,13,hab,hab,0,TR-DE,Multilingual,"İşte, dört senem de o kampta geçti benim, Lehrerausbildung yapıyorum ya, da hab ich Kinder kennengelernt, yani wie frech sie sein können!",19.507850646972656,28.143879386790008,2,28.143879386790008
14,14,ich,ich,0,TR-DE,Multilingual,"İşte, dört senem de o kampta geçti benim, Lehrerausbildung yapıyorum ya, da hab ich Kinder kennengelernt, yani wie frech sie sein können!",19.070396423339844,27.512766347739017,2,27.512766347739017
14,15,Kinder,Kinder,0,TR-DE,Multilingual,"İşte, dört senem de o kampta geçti benim, Lehrerausbildung yapıyorum ya, da hab ich Kinder kennengelernt, yani wie frech sie sein können!",14.95589542388916,21.576796160098834,2,21.576796160098834
14,16,kennengelernt,"kennengelernt,",0,TR-DE,Multilingual,"İşte, dört senem de o kampta geçti benim, Lehrerausbildung yapıyorum ya, da hab ich Kinder kennengelernt, yani wie frech sie sein können!",11.332051277160645,16.348694180659106,5,16.348694180659106
14,17,yani,yani,1,TR-DE,Multilingual,"İşte, dört senem de o kampta geçti benim, Lehrerausbildung yapıyorum ya, da hab ich Kinder kennengelernt, yani wie frech sie sein können!",16.87128448486328,24.340118459739166,2,24.340118459739166
14,18,wie,wie,1,TR-DE,Multilingual,"İşte, dört senem de o kampta geçti benim, Lehrerausbildung yapıyorum ya, da hab ich Kinder kennengelernt, yani wie frech sie sein können!",23.591880798339844,34.03588943300845,2,34.03588943300845
14,19,frech,frech,0,TR-DE,Multilingual,"İşte, dört senem de o kampta geçti benim, Lehrerausbildung yapıyorum ya, da hab ich Kinder kennengelernt, yani wie frech sie sein können!",15.056941986083984,21.722575534276185,3,21.722575534276185
14,20,sie,sie,0,TR-DE,Multilingual,"İşte, dört senem de o kampta geçti benim, Lehrerausbildung yapıyorum ya, da hab ich Kinder kennengelernt, yani wie frech sie sein können!",7.388352394104004,10.659139359313947,2,10.659139359313947
14,21,sein,sein,0,TR-DE,Multilingual,"İşte, dört senem de o kampta geçti benim, Lehrerausbildung yapıyorum ya, da hab ich Kinder kennengelernt, yani wie frech sie sein können!",5.104874134063721,7.364776597576071,2,7.364776597576071
14,22,können,können!,0,TR-DE,Multilingual,"İşte, dört senem de o kampta geçti benim, Lehrerausbildung yapıyorum ya, da hab ich Kinder kennengelernt, yani wie frech sie sein können!",4.665371894836426,6.730708896583258,3,6.730708896583258
15,1,Ich,Ich,0,DE-TR,Multilingual,"Ich kam mir auch bisschen doof vor, yalnız, weißt du?",15.230192184448242,21.972522736289328,2,21.972522736289328
15,2,kam,kam,0,DE-TR,Multilingual,"Ich kam mir auch bisschen doof vor, yalnız, weißt du?",10.518868446350098,15.175519343312681,2,15.175519343312681
15,3,mir,mir,0,DE-TR,Multilingual,"Ich kam mir auch bisschen doof vor, yalnız, weißt du?",7.524168968200684,10.855081257233754,2,10.855081257233754
15,4,auch,auch,0,DE-TR,Multilingual,"Ich kam mir auch bisschen doof vor, yalnız, weißt du?",11.832733154296875,17.071025441866524,2,17.071025441866524
15,5,bisschen,bisschen,0,DE-TR,Multilingual,"Ich kam mir auch bisschen doof vor, yalnız, weißt du?",14.019948959350586,20.226510837171475,2,20.226510837171475
15,6,doof,doof,0,DE-TR,Multilingual,"Ich kam mir auch bisschen doof vor, yalnız, weißt du?",6.726968288421631,9.704963789923205,3,9.704963789923205
15,7,vor,"vor,",0,DE-TR,Multilingual,"Ich kam mir auch bisschen doof vor, yalnız, weißt du?",27.777088165283203,40.07386734638959,3,40.07386734638959
15,8,yalnız,"yalnız,",1,DE-TR,Multilingual,"Ich kam mir auch bisschen doof vor, yalnız, weißt du?",36.28873062133789,52.353571707559645,3,52.353571707559645
15,9,weißt,weißt,0,DE-TR,Multilingual,"Ich kam mir auch bisschen doof vor, yalnız, weißt du?",8.733940124511719,12.600412105054193,3,12.600412105054193
15,10,du,du?,0,DE-TR,Multilingual,"Ich kam mir auch bisschen doof vor, yalnız, weißt du?",4.523104667663574,6.525460673459961,3,6.525460673459961
16,1,Wieviel,Wieviel,0,DE-TR,Multilingual,"Wieviel Personen in den Szenen auftreten, was für özellikler die haben.",19.43248748779297,28.03515333077575,3,28.03515333077575
16,2,Personen,Personen,0,DE-TR,Multilingual,"Wieviel Personen in den Szenen auftreten, was für özellikler die haben.",11.051069259643555,15.943322817408225,2,15.943322817408225
16,3,in,in,0,DE-TR,Multilingual,"Wieviel Personen in den Szenen auftreten, was für özellikler die haben.",7.679530143737793,11.079220054727823,2,11.079220054727823
16,4,den,den,0,DE-TR,Multilingual,"Wieviel Personen in den Szenen auftreten, was für özellikler die haben.",13.964192390441895,20.146071111709922,2,20.146071111709922
16,5,Szenen,Szenen,0,DE-TR,Multilingual,"Wieviel Personen in den Szenen auftreten, was für özellikler die haben.",16.964447021484375,24.474523589319055,3,24.474523589319055
16,6,auftreten,"auftreten,",0,DE-TR,Multilingual,"Wieviel Personen in den Szenen auftreten, was für özellikler die haben.",13.713882446289062,19.78495019659544,3,19.78495019659544
16,7,was,was,0,DE-TR,Multilingual,"Wieviel Personen in den Szenen auftreten, was für özellikler die haben.",7.682940483093262,11.084140134403706,2,11.084140134403706
16,8,für,für,0,DE-TR,Multilingual,"Wieviel Personen in den Szenen auftreten, was für özellikler die haben.",24.872854232788086,35.88394345439743,2,35.88394345439743
16,9,özellikler,özellikler,1,DE-TR,Multilingual,"Wieviel Personen in den Szenen auftreten, was für özellikler die haben.",28.153953552246094,40.61756917124366,2,40.61756917124366
16,10,die,die,1,DE-TR,Multilingual,"Wieviel Personen in den Szenen auftreten, was für özellikler die haben.",10.064037322998047,14.519336737210722,2,14.519336737210722
16,11,haben,haben.,0,DE-TR,Multilingual,"Wieviel Personen in den Szenen auftreten, was für özellikler die haben.",8.16737174987793,11.783026720645505,3,11.783026720645505
17,1,Aber,Aber,0,DE-TR,Multilingual,"Aber wir wollen ihnen ein özet geben, damit sie anhand dieses özets die Dialoge ausarbeiten.",13.66084098815918,19.708427547989935,2,19.708427547989935
17,2,wir,wir,0,DE-TR,Multilingual,"Aber wir wollen ihnen ein özet geben, damit sie anhand dieses özets die Dialoge ausarbeiten.",7.678022384643555,11.07704481815971,2,11.07704481815971
17,3,wollen,wollen,0,DE-TR,Multilingual,"Aber wir wollen ihnen ein özet geben, damit sie anhand dieses özets die Dialoge ausarbeiten.",10.435136795043945,15.054720105207851,2,15.054720105207851
17,4,ihnen,ihnen,0,DE-TR,Multilingual,"Aber wir wollen ihnen ein özet geben, damit sie anhand dieses özets die Dialoge ausarbeiten.",11.128121376037598,16.05448552361991,2,16.05448552361991
17,5,ein,ein,0,DE-TR,Multilingual,"Aber wir wollen ihnen ein özet geben, damit sie anhand dieses özets die Dialoge ausarbeiten.",22.83673858642578,32.94644950871411,2,32.94644950871411
17,6,özet,özet,1,DE-TR,Multilingual,"Aber wir wollen ihnen ein özet geben, damit sie anhand dieses özets die Dialoge ausarbeiten.",23.46345329284668,33.850607707719725,3,33.850607707719725
17,7,geben,"geben,",1,DE-TR,Multilingual,"Aber wir wollen ihnen ein özet geben, damit sie anhand dieses özets die Dialoge ausarbeiten.",6.906718730926514,9.964288861922597,3,9.964288861922597
17,8,damit,damit,0,DE-TR,Multilingual,"Aber wir wollen ihnen ein özet geben, damit sie anhand dieses özets die Dialoge ausarbeiten.",3.657024621963501,5.2759712865155795,2,5.2759712865155795
17,9,sie,sie,0,DE-TR,Multilingual,"Aber wir wollen ihnen ein özet geben, damit sie anhand dieses özets die Dialoge ausarbeiten.",6.430662155151367,9.277484400869211,2,9.277484400869211
17,10,anhand,anhand,0,DE-TR,Multilingual,"Aber wir wollen ihnen ein özet geben, damit sie anhand dieses özets die Dialoge ausarbeiten.",12.346450805664062,17.812163349911092,3,17.812163349911092
17,11,dieses,dieses,0,DE-TR,Multilingual,"Aber wir wollen ihnen ein özet geben, damit sie anhand dieses özets die Dialoge ausarbeiten.",9.199331283569336,13.271829622300183,2,13.271829622300183
17,12,özets,özets,1,DE-TR,Multilingual,"Aber wir wollen ihnen ein özet geben, damit sie anhand dieses özets die Dialoge ausarbeiten.",11.728641510009766,16.920852942855532,3,16.920852942855532
17,13,die,die,1,DE-TR,Multilingual,"Aber wir wollen ihnen ein özet geben, damit sie anhand dieses özets die Dialoge ausarbeiten.",18.53355598449707,26.738269308871896,2,26.738269308871896
17,14,Dialoge,Dialoge,0,DE-TR,Multilingual,"Aber wir wollen ihnen ein özet geben, damit sie anhand dieses özets die Dialoge ausarbeiten.",20.888263702392578,30.135394456222713,3,30.135394456222713
17,15,ausarbeiten,ausarbeiten.,0,DE-TR,Multilingual,"Aber wir wollen ihnen ein özet geben, damit sie anhand dieses özets die Dialoge ausarbeiten.",13.829612731933594,19.951913705775464,4,19.951913705775464
18,1,Ich,Ich,0,DE-TR,Multilingual,"Ich mach das immer, ich geh immer hin, weißt du. Ich hasse das, çünkü bir arkadaş var, kızıyla olunca hiç gelmiyor, selam vermiyor, böyle yapıyor tek, ich mag so was nicht, was soll das Alter, so entweder sieht sie das ein, oder soll gar nicht mit mir in der Stadt rumgehen, değil mi? Yani ama sonuçta sen onunla Stadtta dolaşıyorsun.",14.833891868591309,21.4007822358998,2,21.4007822358998
18,2,mach,mach,0,DE-TR,Multilingual,"Ich mach das immer, ich geh immer hin, weißt du. Ich hasse das, çünkü bir arkadaş var, kızıyla olunca hiç gelmiyor, selam vermiyor, böyle yapıyor tek, ich mag so was nicht, was soll das Alter, so entweder sieht sie das ein, oder soll gar nicht mit mir in der Stadt rumgehen, değil mi? Yani ama sonuçta sen onunla Stadtta dolaşıyorsun.",9.11984920501709,13.157161221733311,2,13.157161221733311
